measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2018,237003.07772713905,281629.3432862338,204234.4032820559
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2018,0.0031690070371823203,0.003792548886982567,0.0026791125068387294
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2019,7311160.208480975,8326589.491919596,6530021.300629622
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2019,0.01722385271419589,0.019539861675810684,0.015369015188571478
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2019,3291576.759446508,3539241.087409793,3065991.2392654656
YLLs (Years of Life Lost),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2019,0.007764137912161829,0.008636069850277194,0.00693800480616972
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2020,18411098.5666125,20977978.62398458,16355444.53197396
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2020,0.039121539971264566,0.04429226868122321,0.03536984230269421
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2020,2562024.924091808,3794318.271567346,1910087.6132541192
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2020,0.005447218595190434,0.008101715333227504,0.003998072328291693
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2020,716302.5563964142,849655.4110987687,647054.2900417341
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2020,0.005216033783502421,0.006174647898330309,0.004833264524884336
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Number,2019,18878997.790126037,21523361.19405669,16970356.17874276
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,Tuberculosis,Percent,2019,0.04306175110676427,0.048750125028240235,0.038814055929119316
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Number,2019,2959866.846518635,4236313.719816494,2257314.3012181036
YLLs (Years of Life Lost),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2019,0.006751774969212531,0.009726577879126327,0.005178993920381719
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2020,1992037.5552552734,2104320.8600383946,1914292.1462000469
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2020,0.014517338034777267,0.015545453534159082,0.01365143203895632
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2020,28213926.23297306,32535649.118639972,25255921.90889891
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2020,0.06060365226863367,0.07136511343203898,0.05217867925804109
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2020,21004.664452258585,21825.737946622008,19899.878194141573
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2020,0.00027373634069566527,0.0002845080155256494,0.0002593083224571229
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2020,255902.52481893043,255960.28292356746,255849.93672151794
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2020,0.0033349676268093825,0.003342943473463841,0.0033274653216308053
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2019,739336.7237000613,871958.8805977872,677484.2501878795
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2019,0.006405570688192215,0.007532906666662148,0.005987597851955512
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2020,16222000.272404984,19397691.553038113,13080400.448335227
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2020,0.03475238258008047,0.040464234145535245,0.02988653710130321
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2019,2053898.1227953068,2185428.905601307,1960949.5340196246
YLLs (Years of Life Lost),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2019,0.017807429567325662,0.01920672064132874,0.016645851302610478
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Number,2019,21087.93301923512,21871.411811787595,19989.517003051576
YLLs (Years of Life Lost),North America,Both,All ages,Tuberculosis,Percent,2019,0.0003225492512978897,0.0003345813326840943,0.0003053938199728504
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Number,2019,245629.6577682721,245679.18439770708,245576.74144503215
YLLs (Years of Life Lost),North America,Both,All ages,HIV/AIDS,Percent,2019,0.003757019038711428,0.0037655408669012395,0.0037481771962208335
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2020,349731.43861736916,475829.33804415126,278158.7255460191
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2020,0.004326046243930849,0.005704275192263861,0.0036367237820220445
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2020,224001.48394597764,263004.11421657866,192019.62020541207
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2020,0.002779041118618695,0.003338708604267682,0.0023427022787551504
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2019,29491618.776181888,34465002.3423555,26063121.524107873
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2019,0.06602347910525679,0.0783271887509378,0.056312185332934785
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2019,16627252.988442486,19604834.344453886,13639891.045370383
YLLs (Years of Life Lost),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2019,0.03712277280531779,0.04235033357340264,0.03172887094099528
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2019,358234.2209277073,490993.43352314504,289861.53351417993
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2019,0.004864170460142488,0.006419921796189212,0.004146486665228701
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2019,230965.10331907833,271788.4423259233,198796.96459520736
YLLs (Years of Life Lost),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2019,0.003144385981578913,0.003765139778821964,0.0026379961434660876
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2000,23987026.623346142,24928516.92202024,23164530.48591549
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2000,0.0040532408321397,0.004222195061961,0.0039147829013877
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2001,24879488.97812383,25834487.25796455,24059508.16091893
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2001,0.0041518452957124,0.0043175014010837,0.0040128046765422
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2002,25579775.64672185,26513016.758272443,24745611.795018733
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2002,0.0042158396163285,0.0043681888876268,0.0040780376184049
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2003,26112955.11941662,27018220.27189128,25226883.25820905
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2003,0.0042503025801994,0.0043982543732605,0.0041066341864919
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2004,26511020.57412944,27463747.418528248,25642297.148956176
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2004,0.00426108397641,0.0044215714141558,0.0041188583841925
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2005,26843834.504421256,27879281.347655397,25878215.040665586
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2005,0.0042596833430735,0.0044294737791078,0.0041057955648122
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2006,27186273.955650672,28312271.88668532,26143509.20234813
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2006,0.004258386740732,0.0044360406603193,0.0040948997536339
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2007,27582959.756822176,28793890.938413963,26455337.95472499
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2007,0.004264813801859,0.0044559954268666,0.0040866648226166
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2008,28077143.979296725,29418784.43595849,26883492.85457051
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2008,0.0042846694980274,0.0044910807759198,0.0041004974810347
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2009,28711211.26741772,30142976.428675912,27438355.267097227
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2009,0.004324094822336,0.0045392191378427,0.0041321091992459
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2010,29458696.38967311,30962625.46196745,28148376.58310417
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2010,0.0043803587949281,0.0045993327111373,0.0041808911234492
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2011,30278974.45451414,31810538.32129777,28965602.27617785
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2011,0.004447395016269,0.0046701109546048,0.0042478017819843
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2012,31179814.36510416,32775260.268615693,29763800.95513222
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2012,0.0045245420382264,0.0047551498823786,0.004314824818845
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2013,32145971.671177063,33766814.07210826,30638487.584026903
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2013,0.0046089489272909,0.0048382691197102,0.0043909135211579
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2014,33124493.25586441,34808477.73160145,31573647.18424132
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2014,0.0046930572588173,0.0049330072337296,0.0044694336816487
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2015,34134292.17550385,35879604.0545066,32480747.69866345
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2015,0.0047788674072087,0.0050251766723106,0.0045457786299016
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2016,35166131.469421245,36923568.12950879,33449958.343082234
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2016,0.0048652608625641,0.0051085561021923,0.004627472742612
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2017,36202321.44841319,37976480.38142826,34452516.66498873
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2017,0.0049505886726863,0.0051928228920861,0.0047084900941264
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2018,37226358.25541119,38996646.9385646,35437941.916652575
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2018,0.0050333048867529,0.0052784445496644,0.0047864701462614
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2019,38228638.07287336,40156317.368499175,36388208.08986351
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2019,0.0051127718569168,0.005371188188509,0.0048613067232989
Prevalence,Global,Both,All ages,HIV/AIDS,Number,2020,39174202.0059138,41351386.71533816,37235395.47867733
Prevalence,Global,Both,All ages,HIV/AIDS,Percent,2020,0.0051838950924369,0.0054735590035568,0.004926185715234
Prevalence,Global,Both,All ages,Tuberculosis,Number,2000,1767606862.6328547,1932604236.167016,1605730503.4756973
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2000,0.2986802249396732,0.3262947959900421,0.2717118153715995
Prevalence,Global,Both,All ages,Tuberculosis,Number,2001,1775625765.20154,1940989739.8513997,1615789608.8864863
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2001,0.2963098988632741,0.3235768346320486,0.2699328324873873
Prevalence,Global,Both,All ages,Tuberculosis,Number,2002,1778136297.7105029,1942242177.9150293,1621771731.8609786
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2002,0.2930539537511422,0.319827666883222,0.2673995509044384
Prevalence,Global,Both,All ages,Tuberculosis,Number,2003,1778528284.5019083,1941502824.895525,1623932066.7758577
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2003,0.2894809006159328,0.3157286290752887,0.2644061830561812
Prevalence,Global,Both,All ages,Tuberculosis,Number,2004,1780356605.3490252,1943259777.780409,1627041483.5617778
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2004,0.2861514955524115,0.3119670546826286,0.2614321495384037
Prevalence,Global,Both,All ages,Tuberculosis,Number,2005,1787384545.4824347,1951476934.5780768,1631138792.2432656
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2005,0.2836260919700475,0.3093734092508631,0.2590880083094981
Prevalence,Global,Both,All ages,Tuberculosis,Number,2006,1796978621.647978,1962176671.085756,1638366523.732141
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2006,0.2814710246026928,0.3068680053215402,0.2570436937242695
Prevalence,Global,Both,All ages,Tuberculosis,Number,2007,1804519267.336902,1971154817.4630911,1643878483.4878054
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2007,0.2790075359014092,0.3042672137259947,0.254659681303469
Prevalence,Global,Both,All ages,Tuberculosis,Number,2008,1811347360.7374504,1980662691.9896708,1650281598.2271068
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2008,0.2764147354882335,0.3015659475055748,0.2522627740048003
Prevalence,Global,Both,All ages,Tuberculosis,Number,2009,1818519264.90642,1990164144.8848145,1657101307.3962688
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2009,0.2738776315740115,0.299095255745588,0.2497596612419899
Prevalence,Global,Both,All ages,Tuberculosis,Number,2010,1826367198.093659,1999924170.3884995,1663636057.356428
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2010,0.2715683348669497,0.2968244136636604,0.2473364994762017
Prevalence,Global,Both,All ages,Tuberculosis,Number,2011,1831536088.5407407,2005736816.636889,1667856757.237136
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2011,0.2690141073323439,0.2940349976849871,0.2451520221924747
Prevalence,Global,Both,All ages,Tuberculosis,Number,2012,1832319683.512948,2006908985.6695929,1670179388.3116145
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2012,0.2658872667061629,0.290741691058907,0.2422929602438242
Prevalence,Global,Both,All ages,Tuberculosis,Number,2013,1831623958.19706,2008339007.2307,1669311095.1030354
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2013,0.262607440169917,0.2874636699936914,0.2392484320670634
Prevalence,Global,Both,All ages,Tuberculosis,Number,2014,1832059470.955133,2010740681.0816803,1669556003.173254
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2014,0.2595623443319543,0.2843844701150402,0.2364846014492953
Prevalence,Global,Both,All ages,Tuberculosis,Number,2015,1836734043.6107605,2017027923.6395893,1673141602.637539
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2015,0.2571437728071979,0.2819701474583552,0.2343735750892295
Prevalence,Global,Both,All ages,Tuberculosis,Number,2016,1851112923.355144,2034119354.177675,1684848124.5909095
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2016,0.2561002692083129,0.2811683202163314,0.2332200865810265
Prevalence,Global,Both,All ages,Tuberculosis,Number,2017,1873384370.8594973,2059640974.67572,1703762976.245132
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2017,0.256178495431664,0.2815125228097766,0.2328291600198167
Prevalence,Global,Both,All ages,Tuberculosis,Number,2018,1895612450.7393064,2084053352.4073844,1721088209.3359013
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2018,0.2562992304229956,0.2816369503774409,0.2325929992907076
Prevalence,Global,Both,All ages,Tuberculosis,Number,2019,1909579389.380655,2098709789.0398972,1730671480.1434784
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2019,0.2553878318042187,0.2805422365334623,0.2315800776031154
Prevalence,Global,Both,All ages,Tuberculosis,Number,2020,1912499588.5994945,2106786606.2874413,1734892182.605782
Prevalence,Global,Both,All ages,Tuberculosis,Percent,2020,0.2530769857809608,0.2785523477541958,0.2294825583266433
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2001,0.330727237120267,0.3683297433296111,0.2959365150733243
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2002,230530570.3801227,256893889.4351093,206360516.9756253
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2002,0.3268073304243269,0.36417905453833,0.2925801798519439
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2003,233752946.72234723,260629465.02476072,209194864.2529567
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2003,0.3226267411551331,0.3597212446531246,0.2887991264127356
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2004,236867600.09800497,264241792.1180566,211924384.62497345
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2004,0.3183306102162521,0.355104188021373,0.2848849958927743
Prevalence,Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2005,240003438.1297848,268036828.06596568,214875766.4706933
